id_orden,sku,volumen_c,unidades_c,importe_c
74,7793910521765,464.0,464,58112.42
74,7798259781850,49.78,262,7005.1
74,7792128246022,411.0,411,35797.09
74,7791361581829,110.0,220,14135.64
74,7795452534562,221.4,246,27513.79
74,7793819411366,184.5,369,16705.36
74,7796376028700,94.75,379,11406.07
75,7792699383892,106.0,212,9704.14
75,7792207849846,24.36,203,2408.13
75,7799445944661,112.2,374,9224.29
75,7798914424125,39.36,328,5767.84
75,7792025342915,63.65,335,5888.39
75,7797077657182,147.5,295,11888.41
75,7798670956097,177.0,177,18357.2
75,7794002294514,124.5,249,16871.24
75,7795917308992,202.0,202,24176.02
75,7799493366433,180.5,361,16784.2
75,7793152987616,558.0,372,54030.6
75,7792826331586,117.5,470,11437.83
75,7793862139852,80.5,322,8427.27
75,7795863182141,68.1,227,9645.91
76,7792315369787,110.5,442,15513.98
76,7799390963517,444.0,444,66273.55
76,7792308024967,228.0,456,27042.2
76,7794768035838,110.5,221,10008.03
76,7791385265012,80.75,425,9565.34
76,7796768546067,131.0,131,11733.96
77,7796398698536,402.0,402,41394.08
77,7799486670139,350.0,350,32487.38
77,7797580525766,168.0,210,22853.09
77,7798110632800,19.8,132,2856.05
77,7799579504269,280.5,187,26105.68
77,7799794694702,319.5,213,46609.19
77,7796850238024,177.0,177,21048.47
77,7797863028365,72.5,290,9635.45
77,7797485335246,52.5,210,5597.41
77,7794211165568,277.0,277,31525.17
77,7795811892630,96.0,320,7844.1
78,7798259781850,89.68,472,11311.27
78,7792128246022,156.0,156,15631.1
78,7794487264328,132.8,166,11593.94
78,7796376028700,70.5,282,7855.51
78,7796787213219,53.0,106,4846.2
78,7793326226908,36.1,190,4575.48
78,7795289087104,150.0,300,19474.49
78,7793910521765,474.0,474,38067.86
78,7797949766342,498.0,332,60026.48
78,7796283860590,190.0,190,18517.43
79,7798432812546,383.0,383,36618.44
79,7796671729009,462.0,462,47366.5
79,7797089083447,60.45,403,7749.5
79,7798637379020,541.5,361,60265.62
79,7792253854745,70.0,140,7705.22
79,7795905731059,477.0,477,65810.77
79,7792076776044,14.28,119,1263.54
79,7791743645500,295.0,295,40016.99
79,7798628225521,83.7,279,12262.0
79,7795336873888,90.0,360,10269.06
79,7797215307266,174.5,349,17462.29
80,7794560158968,438.0,292,45405.91
80,7797683826132,388.0,388,42473.19
80,7793122579468,387.0,387,36664.78
80,7798870032832,48.9,326,5248.45
80,7791084972204,739.5,493,99041.18
80,7791455638589,375.0,375,31617.61
80,7794801577493,269.0,269,24379.4
80,7798366519429,16.35,109,2051.97
80,7796662657681,201.0,402,20206.51
80,7794598021013,499.0,499,68425.23
80,7797062379877,103.75,415,12374.33
80,7797260552082,236.5,473,30717.16
81,7791867278800,90.0,360,8942.54
81,7799335408022,224.0,224,27084.85
81,7791836058925,74.0,148,6089.76
81,7794993758876,43.5,174,6383.73
81,7791084611460,38.75,155,4263.57
81,7797836922707,265.5,177,27530.86
81,7797573357052,240.0,480,27000.89
81,7795273003345,136.0,170,16916.07
81,7796277972230,53.75,215,4728.01
81,7794085753031,162.0,108,24197.81
81,7795212914580,28.8,192,3506.78
82,7795226920229,230.0,230,33163.86
82,7798206397261,379.0,379,51382.18
82,7797067108766,74.0,148,9397.03
82,7791753355372,187.0,187,18557.48
82,7799391454733,1128.0,376,129065.83
82,7791462402433,353.0,353,38217.3
82,7795780101639,228.5,457,26345.59
82,7796768546067,261.0,261,37617.89
82,7796842368122,50.5,202,4839.41
83,7797851762843,252.0,168,23435.98
83,7798028651395,68.0,136,7139.72
83,7798440326230,1011.0,337,101936.46
83,7791820289800,208.0,416,16721.15
83,7794161588542,562.5,375,76660.34
83,7799073231777,191.0,191,27627.56
83,7793492448458,226.0,226,26847.54
83,7795482681718,256.8,321,25040.19
83,7797992777201,445.0,445,55584.94
83,7797992751999,204.5,409,23706.36
83,7792546154969,95.0,380,14073.68
83,7794349518699,208.5,417,20183.4
83,7795204476027,270.0,300,39930.0
83,7797313108930,236.0,236,32047.5
83,7798107008241,176.5,353,16525.39
84,7796826806322,472.0,472,41457.56
84,7794003215861,411.0,274,49705.48
84,7791060985537,178.5,357,22438.09
84,7799084365959,438.0,438,60599.35
84,7799460355728,45.0,180,6170.78
84,7795509989193,31.68,264,4552.35
84,7796063809770,92.0,184,13762.57
84,7794403207590,337.5,225,30272.49
84,7791092702635,86.64,456,11299.14
84,7795185004911,319.0,319,43413.56
84,7792017914813,315.0,105,26753.66
84,7797232268581,49.25,197,5598.9
84,7796874256494,137.0,137,14689.14
84,7794932213001,475.5,317,40028.38
84,7793510089657,57.9,386,5057.67
86,7791213451802,375.0,375,47245.93
86,7794654060251,207.0,138,29977.47
86,7798184141239,105.0,210,15659.43
86,7797808263701,236.0,472,31450.34
86,7793857757821,90.0,360,8918.77
86,7798810893098,99.0,396,12561.98
86,7793358231083,36.3,242,4541.27
86,7799146724139,420.0,420,60545.25
86,7798102990623,248.5,497,36426.97
86,7794357091475,154.0,308,17573.14
86,7793781303983,204.5,409,26826.96
86,7793161143507,132.5,265,17199.33
86,7798708644241,1254.0,418,168548.04
86,7795933289592,178.5,357,18448.49
87,7792129667244,214.0,214,30168.6
87,7796394355299,487.0,487,67555.2
87,7797441538634,105.75,423,12537.08
87,7796880881937,360.0,360,46391.45
87,7799780730883,56.25,375,5774.29
87,7792127359005,99.9,111,13375.94
87,7793370609414,332.0,332,33208.73
87,7797737523726,144.0,144,16568.54
87,7793959114249,138.5,277,14348.54
87,7799578875868,300.0,300,40469.3
87,7799738166859,42.75,225,3707.79
87,7799662733254,264.0,264,32137.46
87,7795772545844,128.0,256,11474.21
87,7792884056033,131.5,263,14602.74
87,7795876511278,1470.0,490,150652.62
88,7794483415405,66.15,441,7361.21
88,7796035053424,205.0,410,27694.07
88,7795625218746,249.5,499,21784.56
88,7795640963052,37.05,247,3857.85
88,7798791158125,72.45,483,8731.54
88,7793981413328,46.74,246,6697.16
89,7796277972230,85.25,341,12501.92
89,7795212914580,48.0,320,6784.15
89,7791836058925,186.0,372,22081.47
89,7796384276968,19.95,133,2088.69
89,7792908675670,287.0,287,27465.69
89,7799570725470,38.25,153,3901.2
89,7797804236674,465.0,155,42898.3
89,7794002215231,193.0,386,20539.48
90,7795855631208,126.5,253,17877.33
90,7791728722864,309.0,309,37714.42
90,7795074780090,131.2,164,15313.29
90,7798310340956,50.0,100,5421.22
90,7794704473431,221.5,443,21911.76
90,7796688234178,733.5,489,102286.32
90,7795357392067,21.15,141,2138.52
90,7798977832143,67.0,134,7544.61
90,7796471629918,242.5,485,27187.07
90,7793354885533,164.0,328,23049.05
90,7791639284369,423.0,141,35022.42
90,7794560570285,161.5,323,21747.19
90,7794030972506,331.5,221,33125.89
91,7794962792256,43.8,292,5118.43
91,7793563608780,62.89,331,8551.08
91,7793082968409,420.0,420,41663.01
91,7797055492886,54.0,180,5676.79
91,7792334979085,114.4,143,13776.23
92,7792408407204,663.0,442,78848.2
92,7796826048469,290.0,290,29065.24
92,7797087395802,47.1,157,6086.93
92,7797182568498,336.0,224,38472.75
92,7793501828940,398.7,443,45128.5
92,7795658908752,59.0,118,7411.88
92,7799970045752,321.0,321,28995.07
92,7791441392778,61.35,409,5684.95
92,7796683667231,34.08,284,3449.84
93,7793388181741,423.0,282,42623.12
93,7799094299476,132.0,132,19237.89
93,7792045221167,79.0,316,6427.54
93,7796718727774,208.0,208,30795.04
93,7792503634470,236.5,473,21061.1
93,7798450524289,126.5,253,14011.71
93,7799367650267,290.0,290,34144.53
93,7793522729055,266.0,266,31627.45
93,7792543113463,32.7,218,4169.27
93,7793299583726,41.0,164,5840.69
94,7796133248595,239.0,239,20451.17
94,7799590193597,54.0,216,5660.55
94,7797077657182,174.5,349,25821.89
94,7799493366433,90.5,181,11908.88
94,7793152987616,297.0,198,28451.25
95,7791876276318,140.7,469,11303.39
95,7797051564291,77.5,155,6257.25
95,7793941973330,49.75,199,6296.83
95,7795414583480,72.5,145,7229.78
95,7793597009590,179.0,358,19291.2
95,7798577934453,145.6,182,12257.18
96,7793703245571,27.17,143,3384.76
96,7793607681547,562.5,375,51791.74
96,7795963257401,67.25,269,9249.03
96,7793228431169,186.0,372,24563.16
96,7798481410701,90.75,363,7837.83
96,7792993904463,115.2,144,14144.51
96,7796162417772,42.15,281,3660.67
96,7791234171551,131.5,263,17093.8
96,7798905707014,56.16,468,7271.59
96,7792022893407,42.72,356,4889.42
96,7799918911020,348.0,435,49803.94
97,7796216082066,1182.0,394,98735.22
97,7795846736376,274.4,343,27326.38
97,7793401865998,107.5,215,11725.57
97,7793561329242,56.16,468,6763.52
97,7792657048904,205.0,205,27796.2
97,7791620870660,80.0,160,10730.71
97,7798029351100,439.5,293,61632.02
97,7794049578179,154.8,172,14707.77
97,7792177872288,440.0,440,42915.86
97,7794529298458,131.4,146,14432.58
97,7799899748556,63.3,422,6115.13
97,7795261928292,223.5,447,24011.22
98,7797548289024,388.0,388,50516.65
98,7797605894307,193.0,386,19042.5
98,7792691130092,121.0,121,15198.11
98,7798961587756,365.0,365,31977.0
98,7797598461448,38.0,152,5501.44
98,7796999750433,200.0,200,28663.95
98,7793034329933,52.95,353,6587.85
98,7791659999661,315.0,315,37788.93
98,7794352058537,108.0,216,10545.69
98,7793654355840,169.0,169,24905.24
98,7797192331538,159.0,106,13121.66
98,7797025274562,113.0,452,13844.04
99,7794982297401,27.15,181,2819.91
99,7796592612492,177.0,354,22525.02
99,7798308589202,278.0,278,40108.25
99,7797485816524,16.5,110,2474.74
99,7797947916192,117.0,234,11672.79
99,7795878307535,143.0,143,13577.65
100,7791092702635,83.98,442,9956.77
100,7798065093585,481.5,321,68506.2
100,7796826806322,435.0,435,44722.26
100,7796874256494,101.0,101,11571.59
100,7794403207590,684.0,456,60110.89
101,7792338144039,31.2,260,3736.2
101,7792308024967,135.5,271,12945.32
101,7799390963517,488.0,488,46265.12
101,7791462402433,254.0,254,23397.19
101,7791698650023,107.25,429,14657.64
102,7799313513616,298.5,199,28372.71
102,7799819352851,30.24,252,3286.76
102,7794560570285,66.0,132,7296.41
102,7798752808824,47.0,188,5131.1
102,7795015216530,306.0,306,32912.41
102,7796238738976,304.0,304,43642.34
102,7796471629918,176.5,353,21352.36
102,7795855631208,250.0,500,30791.52
102,7791728722864,486.0,486,65800.23
102,7796688234178,288.0,192,29196.99
102,7791639284369,498.0,166,39954.84
102,7795357392067,64.95,433,6104.04
102,7792258686731,491.0,491,70615.06
102,7794704473431,149.5,299,18846.17
102,7793976217611,46.65,311,4565.18
103,7793299136201,288.0,288,30567.52
103,7794410643359,447.0,447,58977.98
103,7797087395802,110.4,368,14355.46
103,7794089629219,229.5,459,26482.18
103,7796574441563,65.85,439,5414.48
103,7793165685250,200.0,250,19243.1
103,7798827896102,33.96,283,4288.72
103,7793785505117,88.5,177,9706.79
103,7792408407204,364.5,243,43515.86
103,7797575337645,152.0,304,12696.7
103,7793501828940,312.3,347,31300.0
103,7797983430590,403.5,269,44400.56
104,7797750329956,229.0,458,24935.28
104,7795708455030,57.36,478,7582.08
104,7797087738351,18.0,120,1983.92
104,7793770772030,19.5,130,1945.99
104,7792918400276,247.0,247,21690.1
104,7794792452258,55.5,370,7776.77
104,7799094006534,74.29,391,10006.71
105,7797467037541,192.5,385,21578.67
105,7795310279880,156.0,156,15742.97
105,7791774001399,450.0,450,60763.84
105,7798114196500,224.0,224,28588.42
105,7793179952771,413.0,413,58283.89
105,7795126599613,131.0,262,12568.23
105,7798421387088,32.75,131,3708.74
105,7798220902427,690.0,460,75515.99
105,7792780111780,97.0,388,11910.59
105,7795803523006,202.5,225,24447.7
105,7799561897329,339.0,339,48879.77
105,7793923331908,211.0,422,24204.09
106,7793976217611,59.7,398,7386.7
106,7791639284369,1140.0,380,159194.04
106,7793354885533,233.0,466,21865.13
106,7796238738976,332.0,332,38280.45
106,7798104641919,125.5,251,15108.72
106,7795074780090,188.0,235,22183.35
106,7791728722864,500.0,500,48807.22
106,7795562360620,315.0,210,31448.14
106,7795015216530,293.0,293,31437.7
106,7794560570285,165.0,330,15678.58
106,7799313513616,406.5,271,54236.42
106,7798977832143,110.5,221,10892.63
106,7798752808824,76.75,307,10585.31
106,7796181253482,162.4,203,20183.69
106,7799819352851,57.24,477,7356.02
108,7798837053648,135.0,135,19689.95
108,7799138607365,1368.0,456,163264.66
108,7796661341283,74.85,499,10916.07
108,7795123421029,57.0,380,6108.35
108,7797910307004,249.0,498,29580.21
108,7796450735439,165.0,165,18944.24
108,7792588248858,364.0,364,51365.83
109,7791068494204,308.8,386,28120.04
109,7793140617898,72.9,486,6436.61
109,7796362328079,113.0,113,11531.59
109,7796279260458,274.0,274,37346.08
109,7791450471822,170.0,170,15410.55
109,7796046012032,489.0,489,60864.43
109,7795175618012,215.5,431,31335.82
109,7794860610121,205.5,411,21488.41
110,7797293186780,58.8,392,6927.62
110,7794982297401,55.8,372,7305.36
110,7797308069162,323.0,323,35293.02
110,7797207194012,609.0,406,77263.19
110,7795878307535,443.0,443,56365.87
110,7792480160540,58.5,117,5552.11
110,7794607336871,197.0,394,21782.22
110,7796228180227,148.0,296,20615.35
110,7797947916192,94.5,189,11528.06
110,7795719528266,434.0,434,51045.24
111,7792446692658,240.5,481,35076.45
111,7796043675595,78.0,156,7919.18
111,7792721303078,391.0,391,54421.16
111,7798664048027,29.26,154,3510.55
111,7799716661388,98.0,196,11029.62
111,7792151255546,56.0,224,7073.11
111,7798697362493,150.0,150,18439.98
111,7793456944517,23.94,126,2144.9
111,7799094665813,280.0,280,39790.79
111,7797020475197,723.0,482,76387.9
111,7798179834261,469.0,469,60620.36
111,7794630433031,374.0,374,42871.03
111,7793062022950,250.0,500,30327.92
112,7795848602106,219.0,219,19348.31
112,7794482289886,109.5,219,10353.95
112,7797542733849,415.0,415,39747.24
112,7797154481849,385.0,385,48888.85
112,7797691291095,386.0,386,43475.04
113,7794445583113,94.0,188,12559.58
113,7798996091923,41.25,165,4887.52
113,7799025642562,1158.0,386,113154.75
113,7791667027669,375.3,417,34762.11
113,7793758263881,383.0,383,40082.2
113,7792527099888,206.0,412,24184.64
113,7796049383334,45.03,237,3928.7
113,7798032274806,97.5,195,9391.07
113,7799018167048,360.0,240,42926.66
113,7791536253023,87.5,175,10025.33
114,7794982297401,46.8,312,4290.21
114,7799212476190,39.0,130,5630.23
114,7796592612492,171.5,343,18312.68
114,7795878307535,325.0,325,45356.71
114,7797485816524,25.05,167,2817.32
114,7796853835534,42.72,356,4427.48
114,7796516539539,268.0,268,28160.71
114,7799960971127,449.1,499,56688.8
114,7792282733627,481.0,481,62967.78
114,7797528889050,498.0,498,61459.76
114,7798135088392,645.0,430,58588.16
114,7797293186780,18.45,123,1809.33
114,7792639845544,35.25,235,3567.02
114,7791899378189,76.76,404,10762.47
115,7799025642562,786.0,262,84158.48
115,7799018167048,748.5,499,66026.42
115,7791606847041,155.0,155,16114.82
115,7794445583113,232.5,465,20640.63
115,7797878021419,29.16,243,3521.47
115,7791667027669,316.8,352,47169.92
115,7795347551984,31.35,209,3652.06
115,7798796129574,54.5,109,4788.68
115,7799038901197,122.5,245,13684.92
115,7798032274806,155.0,310,18988.45
115,7795080568359,112.5,450,9654.96
116,7798184141239,228.5,457,28884.37
116,7793781303983,155.0,310,16987.7
116,7794654060251,553.5,369,60191.01
116,7799146724139,145.0,145,18436.74
116,7798810893098,45.25,181,6241.52
116,7793161143507,115.5,231,15878.94
116,7798102990623,127.5,255,11119.15
116,7791213451802,236.0,236,30304.49
117,7792127359005,404.1,449,52322.82
117,7799578875868,174.0,174,14748.62
117,7793370609414,111.0,111,12715.68
117,7797455053386,31.5,210,4580.48
117,7797737523726,143.0,143,20890.79
117,7796880881937,377.0,377,56365.15
118,7798278686833,122.5,245,13858.87
118,7797994882981,133.5,267,16601.14
118,7793854956315,155.0,310,12736.67
118,7791074939314,64.22,338,7120.51
118,7798239876460,61.8,412,6992.85
118,7797245610966,114.0,456,11286.46
118,7798351839637,39.48,329,4627.22
118,7798009169698,491.0,491,41454.32
119,7794529298458,320.4,356,47422.9
119,7794049578179,198.0,220,28322.32
119,7792177872288,186.0,186,22454.34
119,7793401865998,106.5,213,15505.83
119,7795846736376,360.8,451,47741.08
119,7791809393989,155.5,311,13447.05
119,7792657048904,195.0,195,21834.64
119,7799811982659,341.0,341,42125.99
119,7799899748556,30.3,202,3850.59
119,7792833365713,498.0,498,46212.8
119,7796216082066,1248.0,416,161381.75
119,7794586376099,247.5,495,31362.6
119,7794613729807,169.0,338,13841.84
119,7798029351100,505.5,337,56777.66
119,7794369845910,45.75,183,4551.12
120,7791879080842,613.5,409,74202.93
120,7791216645314,473.0,473,47328.07
120,7793175813777,64.5,258,7101.97
120,7798046717991,185.5,371,19808.31
120,7792106676044,433.0,433,37995.77
120,7797582450247,88.25,353,11385.04
120,7798150151442,376.5,251,49814.5
120,7793974873080,269.0,269,25566.31
120,7794453043452,134.0,134,14078.79
120,7795968568019,369.0,369,48120.05
120,7796269310192,62.51,329,6172.34
120,7799481776551,221.5,443,27314.57
120,7791708787250,104.5,209,13153.18
121,7794464184441,258.0,258,33723.24
121,7791662872727,996.0,332,103326.32
121,7795383111645,73.0,146,9213.2
121,7792804090654,379.5,253,50321.23
121,7795308383717,94.75,379,10175.96
121,7794668767005,237.0,237,23333.1
121,7793376408486,478.0,478,50278.53
121,7799068408813,153.0,153,17945.76
121,7796142707217,104.75,419,13283.73
121,7795862782500,78.28,412,11245.19
122,7797737523726,293.0,293,30226.5
122,7797455053386,40.8,272,5164.9
122,7797441538634,100.5,402,13716.11
122,7796880881937,310.0,310,28601.05
122,7792127359005,90.9,101,10393.63
122,7791769019834,193.0,386,27642.22
122,7795772545844,147.0,294,18292.13
122,7792884056033,243.0,486,27321.02
122,7796394355299,210.0,210,21463.02
122,7792129667244,103.0,103,8794.15
122,7799780730883,59.25,395,5951.17
122,7793370609414,279.0,279,28355.2
122,7793959114249,243.5,487,29199.56
123,7796939469980,275.0,275,28184.99
123,7791111100774,179.0,179,21097.8
123,7793037318518,307.5,205,35730.27
123,7796807503043,71.85,479,5898.4
123,7793367502570,55.0,110,7238.62
123,7791731209694,319.5,213,36948.3
123,7796367174816,69.9,466,7812.93
123,7794244073198,110.0,220,11050.62
123,7793784931943,190.0,380,18209.71
123,7798433266211,35.25,235,3857.64
123,7796621407801,170.5,341,24063.0
124,7799894929400,417.0,417,35073.2
124,7795793007449,76.5,153,8739.83
124,7798171295913,253.0,253,33452.97
124,7799765813711,383.0,383,34631.81
124,7794425114912,124.0,124,11938.77
124,7791135713667,34.0,136,3030.73
124,7797445398543,195.0,390,17377.06
124,7792845194493,80.5,161,7855.94
124,7798055334838,84.5,169,8586.35
125,7797417266614,17.88,149,1990.86
